p.accession,p.type,target.LPGF,decoy.LPGF
NP_001124437.1,master,5.830825140610462,0.03642117552484036
NP_660202.3,master,6.275809762205569,NA
NP_002212.3,master,inf,0.14673139993069015
NP_002607.2,master,inf,NA
NP_659486.2,master,inf,0.020686278194117436
NP_001122405.1,master,9.216972585509899,0.11866525180041206
NP_001122394.1,master,7.883731208728955,NA
NP_001122303.1,master,inf,NA
NP_008896.2,master,11.708091189395203,0.1260509811350409
NP_443161.1,master,0.8630489934053767,0.425445767722213
NP_004675.3,master,7.923236184029241,NA
NP_001121689.1,master,inf,0.7505685761686502
NP_000095.2,master,6.969355296704261,0.5674271352808175
NP_000022.3,master,10.532405526847441,NA
NP_001121093.1,master,inf,NA
NP_808881.3,master,14.18373775854886,0.06795648291430789
NP_001120959.1,master,5.94063846158238,1.7483257539860457
NP_005834.4,master,inf,NA
NP_660300.3,master,7.414738957610375,NA
NP_001120797.1,master,7.7993277087910275,NA
NP_077269.3,master,6.55637788049067,NA
NP_003282.2,master,6.995319503909458,0.4456788458755116
NP_065805.2,master,inf,0.6457446189855253
NP_001118228.1,master,1.3944370066576552,0.12260403592432907
NP_056018.2,master,4.585385880913873,0.0652403078159241
NP_940980.3,master,inf,0.14850858484068782
NP_001116236.1,master,13.215809211706635,NA
NP_060212.4,master,6.666573851589605,0.05844464259149337
NP_689728.3,master,6.644665759767233,0.22355631309404134
NP_005326.2,master,7.041940803169795,0.15840986524830478
NP_002072.2,master,inf,0.39939523328388415
NP_001107781.1,master,8.32970624755032,NA
NP_057119.2,master,6.208225071070974,0.1918304476742352
NP_006811.2,master,inf,0.5042970445388929
NP_001107605.1,master,11.062133406145241,NA
NP_057041.2,master,inf,0.11636682682156077
NP_116052.2,master,4.754320227336272,NA
NP_056025.2,master,inf,0.7494045406038149
NP_055946.1,master,inf,NA
NP_060391.2,master,inf,0.20466023903420857
NP_005763.3,master,inf,0.11809530677316447
NP_060453.3,master,6.152656602023051,NA
NP_060276.2,master,2.930555614882615,NA
NP_001141.2,master,inf,0.2857942489244641
NP_079351.2,master,7.738768385522211,0.2749996305047008
NP_036336.2,master,inf,0.1368986564162445
NP_001979.2,master,6.1931471992653515,0.45256089839624175
NP_006485.2,master,6.967175417281364,NA
NP_536723.2,master,5.093124218423209,0.39263792132849595
NP_001273742.1,master,6.322754834532439,0.3067966461241435
NP_001269356.1,master,inf,0.08501488366434662
NP_955373.3,master,2.9779898587464833,0.12971109930919192
NP_788086.2,master,6.358095908626291,NA
NP_443070.5,master,inf,1.043228036255524
NP_001258670.1,master,5.69323937801089,1.0615593514272674
NP_001257437.1,master,inf,0.35524422608135536
NP_116126.3,master,inf,0.3364191127309445
NP_001247440.1,master,inf,NA
NP_001245240.1,master,3.3016298379029236,1.0780535292888256
NP_006508.2,master,5.281406509783482,0.1918304476742352
NP_001822.3,master,inf,0.10019482612021459
NP_001230894.1,master,inf,NA
NP_001230170.1,master,4.166236473518761,0.7302700393238175
NP_001193496.1,master,11.081025055358912,0.2889133869794274
NP_001193469.1,master,3.0483287530655487,0.0017523860279108384
NP_001191397.1,master,4.4892014479962254,0.14956363607064946
NP_001182356.1,master,inf,0.8152468312646239
NP_064710.4,master,11.01136739188251,0.26958758681983036
NP_006787.2,master,inf,0.19789102075683843
NP_001171748.1,master,inf,NA
NP_001171671.1,master,12.875408524143378,0.2732406006825914
NP_001171550.1,master,4.953602415309947,0.41454392030046083
NP_002430.3,master,inf,0.6704965487783867
NP_001164100.1,master,13.397082568285345,0.9141637643730415
NP_003217.3,master,14.539616422220185,NA
NP_878908.4,master,inf,0.620369803495922
NP_001155201.1,master,13.775612822897834,NA
NP_005773.3,master,inf,NA
NP_073741.2,master,inf,NA
NP_001139527.1,master,4.79933571169365,NA
NP_001138881.1,master,12.132879772892627,0.6682454801522466
NP_001138830.1,master,inf,0.040650486214701666
NP_006280.3,master,inf,1.2898439366884815
NP_006187.2,master,inf,0.08834372883394305
NP_004815.3,master,8.620950199222595,1.3746560933627157
NP_001137464.1,master,inf,NA
NP_001136358.1,master,4.104968177026765,0.6925863216416006
NP_002345.2,master,inf,0.04770809722031384
NP_001136018.1,master,inf,NA
NP_001131139.1,master,3.6113750317344784,0.6513848863382184
NP_001129491.1,master,inf,NA
NP_443175.2,master,5.440562943083924,1.2451621912180195
NP_001129123.1,master,7.874070311810856,0.08443013333825962
NP_001128567.1,master,inf,0.23300258258212986
NP_114429.2,master,13.55318922940946,NA
NP_001127704.1,master,inf,NA
NP_079204.2,master,9.474866217730325,0.0652403078159241
NP_057258.3,master,4.231171575579766,NA
NP_001122389.1,master,inf,NA
NP_001121686.1,master,5.953438291620882,NA
NP_001121179.1,master,inf,0.01604836339673464
NP_001013721.2,master,4.035719218408629,0.47669457843899893
NP_005621.2,master,9.987965651693033,NA
NP_001120699.1,master,inf,NA
NP_001120679.1,master,inf,NA
NP_001119594.1,master,inf,NA
NP_001116847.1,master,inf,NA
NP_006491.2,master,inf,NA
NP_004283.2,master,inf,NA
NP_001020330.1,master,12.542633532260602,NA
NP_001020280.1,master,8.783936867143215,NA
NP_001020092.1,master,inf,NA
NP_775822.3,master,6.431017930195738,0.31004623619992144
NP_055939.1,master,inf,NA
NP_115655.2,master,inf,NA
NP_060383.2,master,inf,NA
NP_005679.2,master,5.417482187246898,0.3506944123361712
NP_006036.1,master,inf,0.2889133869794274
NP_001017416.1,master,inf,0.46184615103048493
NP_981942.1,master,13.594754287851115,NA
NP_061867.1,master,inf,0.715573915964442
NP_001014450.1,master,10.758347243512034,NA
NP_001112.2,master,10.133386843906742,0.1051361321719773
NP_060851.2,master,1.5483972934731274,NA
NP_060004.3,master,inf,0.15354852597313498
NP_001093141.1,master,4.57427576453992,0.1023732573303152
NP_065753.2,master,inf,0.31004623619992144
NP_653244.2,master,8.568346498315723,0.40383924789277903
NP_079107.6,master,5.463325780881366,1.2200308444728374
NP_001092759.1,master,5.9959775475235935,NA
NP_055938.1,master,11.035553539541494,NA
NP_003125.3,master,inf,NA
NP_001556.2,master,5.152052193985452,NA
NP_001092141.1,master,6.974084183097629,NA
NP_001092195.1,master,7.472404819001911,NA
NP_055929.1,master,inf,NA
NP_004813.2,master,12.47085987119098,NA
NP_060814.4,master,9.03245331795623,NA
NP_001610.2,master,inf,NA
NP_001932.2,master,11.763837990270819,0.04770809722031384
NP_001896.2,master,inf,0.5940645229307959
NP_001078880.1,master,inf,0.02723443269572029
NP_061859.3,master,4.783165523970397,NA
NP_061981.2,master,inf,0.7882937009040941
NP_003791.3,master,7.9107486096044735,NA
NP_001076585.1,master,14.206401743184802,1.4562586363972
NP_803875.2,master,0.40932441533732106,0.20745222299175878
NP_005678.3,master,inf,NA
NP_031391.2,master,inf,NA
NP_001073941.1,master,10.874345803964005,NA
NP_001073929.1,master,1.2536526701981348,0.2732406006825914
NP_001073906.1,master,9.349772420594263,NA
NP_001073905.1,master,6.856519947157736,NA
NP_001073895.1,master,8.727530168597168,0.1959190692685296
NP_689996.4,master,4.918107035063373,NA
NP_061138.3,master,6.925289214548825,0.22273279700743742
NP_002326.2,master,4.039031179029208,0.033674451191212186
NP_001933.2,master,inf,0.9212274714748553
NP_115496.2,master,3.160435466061406,0.6985295712811928
NP_057108.2,master,7.034185744458533,0.46867987791528865
NP_003894.3,master,4.261450348234028,NA
NP_060506.5,master,inf,0.32278372311241726
NP_001449.3,master,8.704345302239423,1.7483257539860457
NP_689895.2,master,10.194358840808686,NA
NP_001837.2,master,inf,0.23716692006320594
NP_116245.2,master,inf,0.004554295629913745
NP_079029.3,master,inf,0.052362331119832455
NP_057038.2,master,inf,0.11150830931528276
NP_115515.2,master,inf,0.5783455841790932
NP_001070254.1,master,inf,0.23716692006320594
NP_000925.2,master,12.821050861820785,NA
NP_000248.2,master,inf,1.2328377783423121
NP_612357.4,master,inf,0.03439851721158308
NP_001036783.1,master,inf,0.39199756147059633
NP_065859.3,master,inf,0.07220366510962999
NP_005012.2,master,3.51149971021232,0.6458656908052942
NP_071450.2,master,5.902344186443912,NA
NP_060445.3,master,12.657705294652457,NA
NP_596870.2,master,inf,0.8942841162661299
NP_005530.3,master,8.158346244192133,0.21564603238396723
NP_775882.2,master,inf,NA
NP_036425.1,master,inf,NA
NP_036265.3,master,12.148070636110297,0.18630759996748664
NP_000121.2,master,inf,NA
NP_004992.2,master,inf,NA
NP_002214.2,master,inf,0.03897384231417932
NP_006840.2,master,11.570917996369891,1.4855754835538746
NP_001035546.1,master,4.608958028467372,NA
NP_443728.3,master,1.1633305677444934,0.2917925279019968
NP_694453.2,master,inf,2.355819348583298
NP_054887.2,master,14.875408524143378,NA
NP_859056.2,master,8.953766910736153,NA
NP_078928.3,master,12.461271161958901,NA
NP_000384.2,master,inf,NA
NP_689419.2,master,15.176438519807359,0.9366602854727427
NP_000482.3,master,inf,NA
NP_835260.2,master,10.662373584853169,0.010946660599303241
NP_001034271.1,master,14.097257273759736,NA
NP_570856.2,master,15.653559774527022,NA
NP_077733.3,master,12.092398739139407,NA
NP_055453.2,master,11.607923903448802,0.29154994292519293
NP_006819.2,master,inf,0.2121901477484451
NP_057564.3,master,inf,NA
NP_653271.2,master,inf,NA
NP_001028216.1,master,inf,NA
NP_001027539.1,master,5.331255637930832,0.03642117552484036
NP_001026853.1,master,15.35252977886304,0.9141637643730415
NP_001025459.1,master,6.418367040726619,NA
NP_005994.2,master,inf,NA
NP_002996.2,master,inf,NA
NP_055634.3,master,inf,0.004554295629913745
NP_001609.2,master,inf,0.9349972301728465
NP_085128.2,master,2.9045173351516387,0.13040163239501176
NP_036213.2,master,inf,0.08834372883394305
NP_002115.2,master,10.095058203035883,NA
NP_003676.2,master,inf,NA
NP_115707.2,master,6.3668385947312505,0.7882937009040941
NP_066564.2,master,14.954589770191003,1.0948561851680363
NP_000033.2,master,inf,NA
NP_006258.3,master,inf,1.3274002478943818
NP_003632.3,master,12.479209177047641,NA
NP_055990.1,master,inf,0.019548510714776087
NP_077024.2,master,inf,0.6925863216416006
NP_002327.2,master,5.547494381300799,0.12073084377323175
NP_066362.2,master,inf,NA
NP_001091679.1,master,8.375116645075112,0.6340858132077324
NP_001078956.1,master,8.362965173113029,NA
NP_658988.2,master,inf,0.5860277561760985
NP_077283.2,master,inf,NA
NP_872321.2,master,0.9895464638193873,0.014428715263236674
NP_000426.2,master,inf,1.59196061411532
NP_002731.4,master,inf,NA
NP_079358.3,master,14.238586426556203,NA
NP_055387.2,master,10.7919297935555,NA
NP_003913.3,master,inf,0.40192413582933456
NP_001073996.1,master,0.612584977559015,0.34471462332154407
NP_056131.2,master,inf,NA
NP_000415.2,master,inf,NA
NP_006112.3,master,inf,1.3099056650765373
NP_000050.2,master,3.217000105565684,0.2573851634401343
NP_001444.2,master,5.9715244930079425,NA
NP_000187.3,master,10.567662963395435,0.23681954407391895
NP_057323.3,master,0.05870533534534789,-0.07094927941422542
NP_001070960.1,master,9.723241003833712,NA
NP_001070911.1,master,inf,0.09497612525414847
NP_001070910.1,master,11.287239565783628,0.09497612525414847
NP_008964.3,master,inf,0.08834372883394305
NP_612430.2,master,inf,NA
NP_006624.2,master,15.954589770191003,0.10068628051075634
NP_115690.3,master,inf,2.58502029645366
NP_006458.2,master,7.0005634836816535,0.007663417166456757
NP_938020.2,master,inf,0.09883180290943502
NP_612450.2,master,inf,0.09176632322324822
NP_002991.2,master,inf,0.010946660599303241
NP_006090.2,master,5.51787227121896,0.3846569524818317
NP_055211.2,master,5.601402915346465,0.23681954407391895
NP_005522.2,master,inf,0.2889133869794274
NP_005552.3,master,inf,NA
NP_005609.3,master,2.16920149622883,NA
NP_055935.4,master,inf,0.013324430561113793
NP_000079.2,master,inf,3.100894140165367
NP_057209.3,master,7.867271516739083,0.17523145358090153
NP_005819.3,master,inf,NA
NP_000312.2,master,inf,0.6620671014431853
NP_006149.2,master,inf,0.9774345207220152
NP_002408.3,master,inf,-0.14145235117979227
NP_056151.2,master,13.135045834649135,0.7774357733158859
NP_002461.2,master,inf,0.10249529178802863
NP_002271.3,master,3.8767760011094468,0.004554295629913745
NP_543011.2,master,12.67196765731294,NA
NP_000370.2,master,inf,0.8485266257054548
NP_001035109.1,master,inf,1.2361458045356948
NP_001034579.1,master,inf,NA
NP_001034438.1,master,inf,NA
NP_006600.3,master,inf,NA
NP_055053.1,master,inf,0.8135403674506069
NP_004985.2,master,inf,1.0731369354748002
NP_001028204.1,master,3.4186665997853036,NA
NP_001027466.1,master,inf,NA
NP_006176.2,master,7.213280373769546,-0.07760050580937951
NP_004547.2,master,inf,NA
NP_009146.2,master,15.109491730176746,NA
NP_001803.2,master,inf,1.3694665531144055
NP_005073.2,master,inf,0.3047918209509674
NP_001255.3,master,inf,NA
NP_005507.3,master,inf,NA
NP_000177.2,master,inf,NA
NP_001014432.1,master,inf,0.08834372883394305
NP_060566.2,master,inf,NA
NP_001202.4,master,inf,0.06750517725356883
NP_001008708.1,master,6.194423458372175,NA
NP_001008214.1,master,inf,2.036436150938436
NP_001918.3,master,inf,1.008875669412556
NP_036365.1,master,4.353352315729702,0.18524108431606476
NP_055764.2,master,14.840646417884166,NA
NP_563615.3,master,inf,0.21168210771188897
NP_001973.2,master,inf,NA
NP_001005781.1,master,11.689017308447886,NA
NP_001524.2,master,inf,NA
NP_002108.4,master,6.194423458372175,NA
NP_443137.2,master,inf,0.2996425680495829
NP_002922.2,master,inf,NA
NP_060554.3,master,5.062968561824646,0.04616385502900828
NP_003320.2,master,inf,NA
NP_112235.2,master,inf,0.06160695664666239
NP_000080.2,master,inf,0.6144920011903318
NP_001888.2,master,inf,0.11636682682156077
NP_000203.2,master,inf,0.1785008862190058
NP_064522.3,master,inf,0.5578199051318216
NP_981946.1,master,6.57205586805913,1.1290618602404285
NP_002567.3,master,7.416897938268862,0.17898511565853562
NP_057359.2,master,inf,NA
NP_005889.3,master,9.105972114401833,0.09091194236566012
NP_061961.2,master,5.51307735110943,NA
NP_003875.3,master,7.542663419208213,0.06787520245508637
NP_954657.1,master,inf,NA
NP_002063.2,master,inf,NA
NP_000594.2,master,inf,NA
NP_056183.2,master,11.705024558365656,0.1959190692685296
NP_060179.2,master,10.734431976590933,NA
NP_006582.1,master,inf,0.15449049974708154
NP_938405.1,master,inf,NA
NP_001410.2,master,inf,0.1023732573303152
NP_006608.1,master,inf,1.5198156018523592
NP_006828.2,master,inf,NA
NP_056289.2,master,inf,0.32957003975498644
NP_908930.1,master,12.7031949201509,1.4838937990444538
NP_006395.2,master,14.214227080696759,NA
NP_005392.2,master,inf,0.5212019835913915
NP_005393.2,master,inf,NA
NP_005907.3,master,inf,NA
NP_004517.2,master,inf,NA
NP_872590.1,master,inf,NA
NP_005770.1,master,6.300966340383696,NA
NP_066554.2,master,inf,0.9846850143619532
NP_066923.3,master,10.61494557274377,0.34102270914566135
NP_859066.1,master,inf,0.05844464259149337
NP_079023.2,master,inf,NA
NP_573566.2,master,inf,0.808106604967024
NP_001061.2,master,inf,NA
NP_078932.2,master,inf,NA
NP_835369.1,master,9.126242497756815,1.0355385388753882
NP_821068.1,master,8.558786142693924,0.11281700903054422
NP_789794.1,master,5.088454073847164,0.7421980405915428
NP_789791.1,master,6.07644924747461,0.020686278194117436
NP_778235.1,master,7.475417632647867,NA
NP_055129.2,master,inf,1.421466243553234
NP_003170.1,master,4.738413707666174,NA
NP_149022.3,master,2.4134326942280575,0.11281700903054422
NP_005653.3,master,inf,NA
NP_733765.1,master,8.942143206692124,0.2048833168334475
NP_055426.1,master,inf,0.013751860781545878
NP_002267.2,master,inf,0.22225746713883646
NP_055417.1,master,inf,0.41300861531664756
NP_116023.2,master,11.99203103439504,NA
NP_659731.1,master,4.560187476187051,0.7415140522907191
NP_036580.2,master,inf,0.4325369250125136
NP_002613.2,master,inf,0.22594870407982148
NP_653280.1,master,inf,NA
NP_005224.2,master,3.436670975303771,0.06476789456839842
NP_000680.2,master,inf,0.08207717966864508
NP_057404.2,master,6.121990094122097,0.14673139993069015
NP_003070.3,master,inf,NA
NP_620693.1,master,6.056416449367933,NA
NP_004878.2,master,11.012810092017254,NA
NP_005723.2,master,inf,0.007663417166456757
NP_057406.2,master,inf,NA
NP_003897.2,master,inf,0.17340157270493026
NP_001058.2,master,inf,0.396194665146091
NP_490597.1,master,inf,0.4594993600993051
NP_055625.4,master,inf,0.04942113828902281
NP_001116293.1,master,5.525485046375874,NA
NP_003002.2,master,inf,NA
NP_001207.2,master,7.459978628909852,NA
NP_001432.2,master,inf,NA
NP_001337406.1,master,6.491109664469608,0.7125087144473209
NP_001337014.1,master,inf,-0.7702603030740017
NP_001336862.1,master,5.768458901324485,NA
NP_001336874.1,master,inf,0.1051361321719773
NP_001336864.1,master,inf,NA
NP_001336850.1,master,inf,NA
NP_001336414.1,master,13.35252977886304,0.6409591233138285
NP_001336393.1,master,1.6408310409103826,0.8938525192299592
NP_001336042.1,master,14.273348532815415,0.6013720108243279
NP_001335697.1,master,4.922014873565705,0.08875511310973797
NP_001335644.1,master,10.440521732859539,NA
NP_001335623.1,master,inf,NA
NP_001335099.1,master,5.385448290830613,NA
NP_001335058.1,master,4.505936444014311,NA
NP_001334983.1,master,inf,NA
NP_001188306.1,master,11.377178402705503,NA
NP_001188294.1,master,7.6326929057330295,NA
NP_060696.4,master,2.7822974960151274,NA
NP_060692.2,master,inf,NA
NP_001186803.1,master,10.054921899317812,NA
NP_001186778.1,master,5.199996071109233,NA
NP_001186757.1,master,inf,0.09497612525414847
NP_001186731.1,master,5.508690630361666,0.7251208235603694
NP_001186699.1,master,5.317403642344108,NA
NP_001478.2,master,inf,0.3067966461241435
NP_004629.3,master,inf,0.3971214349908808
NP_001186608.1,master,3.205549510059657,0.05144352203380374
NP_001186558.1,master,inf,0.7741487606000315
NP_001186551.1,master,3.182909714552289,NA
NP_001186512.1,master,9.761864572285942,0.29848101024065427
NP_001186509.1,master,9.993931140277535,0.041009470680362294
NP_001186346.1,master,inf,NA
NP_001186275.1,master,12.396001187082804,NA
NP_001186232.1,master,inf,NA
NP_001186210.1,master,2.7003277929805694,0.006767094365489367
NP_001186169.1,master,2.883306111273038,NA
NP_001186088.1,master,inf,NA
NP_001186064.1,master,inf,2.09731378204671
NP_001185922.1,master,7.660850530623212,NA
NP_995325.3,master,2.988126662349894,NA
NP_003613.3,master,12.289571944778531,0.851261532283475
NP_001185625.1,master,inf,0.147311728328949
NP_001185593.1,master,7.734182122294705,NA
NP_001185497.1,master,3.6459430203611456,NA
NP_001185498.1,master,inf,NA
NP_001184226.1,master,inf,0.10872958501195634
