p.accession,p.type,target.LPGF,decoy.LPGF,qcPass,qcType
NP_001073946.1,master,13.217397127486267,0.573212694046562,true,tb
NP_001073331.1,master,3.3954777915057814,NA,true,to
NP_001073272.1,master,inf,0.6325468097531964,true,tb
NP_060103.2,master,5.579295194648269,NA,true,to
NP_002652.2,master,inf,NA,true,to
NP_065120.2,master,inf,NA,true,to
NP_002058.2,master,inf,1.2635582721503382,true,tb
NP_000055.2,master,inf,0.07220366510962999,true,tb
NP_775487.2,master,inf,NA,true,to
NP_065797.2,master,inf,NA,true,to
NP_001020951.1,master,3.237188264987003,NA,true,to
NP_036367.2,master,3.6892805807993696,NA,true,to
NP_005860.2,master,5.47631703690122,NA,true,to
NP_115820.2,master,5.146599136958304,NA,true,to
NP_055527.1,master,inf,0.12971109930919192,true,tb
NP_068756.2,master,inf,0.08207717966864507,true,tb
NP_036565.2,master,inf,NA,true,to
NP_061848.2,master,inf,0.04360849574713867,true,tb
NP_776049.1,master,inf,NA,true,to
NP_997715.1,master,12.27698281747051,NA,true,to
NP_056274.3,master,11.214077077602054,0.42676815742264507,true,tb
NP_056150.1,master,inf,0.24190003094714824,true,tb
NP_060738.2,master,inf,0.09723025697729734,true,tb
NP_065987.1,master,inf,0.07866378310932166,true,tb
NP_008986.2,master,inf,0.589171163683373,true,tb
NP_055087.2,master,5.54574526480225,NA,true,to
NP_056006.1,master,14.42311085314875,0.0036772343787071842,true,tb
NP_940879.1,master,2.7713656217258547,NA,true,to
NP_006355.2,master,inf,NA,true,to
NP_938023.1,master,inf,0.01440617592455805,true,tb
NP_919237.1,master,inf,NA,true,to
NP_569733.2,master,inf,0.5186034574463593,true,tb
NP_002638.2,master,6.80250261986921,0.35524422608135536,true,tb
NP_877496.1,master,11.10485718760015,0.25701383031936104,true,tb
NP_004422.2,master,5.193926254059496,0.2857942489244641,true,tb
NP_003655.3,master,9.239298752253184,2.0723228874728115,true,tb
NP_060672.2,master,inf,0.031335797563910625,true,tb
NP_006297.2,master,8.497667058169128,0.061480020989215976,true,tb
NP_003097.1,master,7.789054356539473,NA,true,to
NP_777378.1,master,5.619527736592247,0.3329668804844477,true,tb
NP_056330.3,master,9.524832969674764,0.9431352541184896,true,tb
NP_071451.2,master,inf,NA,true,to
NP_060060.3,master,inf,NA,true,to
NP_001970.2,master,9.159039246741886,NA,true,to
NP_066012.1,master,inf,0.14673139993069015,true,tb
NP_689862.1,master,inf,0.10872958501195634,true,tb
NP_689729.1,master,9.391871148949571,NA,true,to
NP_062826.2,master,inf,NA,true,to
NP_003696.2,master,inf,0.3067966461241435,true,tb
NP_003521.2,master,inf,NA,true,to
NP_002680.2,master,inf,NA,true,to
NP_004569.2,master,inf,NA,true,to
NP_536355.1,master,inf,0.36548551471094,true,tb
NP_005338.1,master,inf,NA,true,to
NP_006504.2,master,inf,NA,true,to
NP_055603.2,master,inf,0.053989638897412366,true,tb
NP_112420.1,master,13.107634445171179,0.3045672513056264,true,tb
NP_079097.1,master,8.770909804485822,NA,true,to
NP_079094.1,master,7.748322980467597,NA,true,to
NP_076986.1,master,13.185212444114866,NA,true,to
NP_004521.1,master,4.43637188655222,0.09497612525414847,true,tb
NP_066956.1,master,inf,0.010946660599303241,true,tb
NP_061131.1,master,5.57649695249749,NA,true,to
NP_055255.1,master,inf,NA,true,to
NP_005711.1,master,inf,NA,true,to
NP_005315.1,master,inf,NA,true,to
NP_004587.1,master,inf,NA,true,to
NP_004299.1,master,inf,0.6985295712811928,true,tb
NP_004292.1,master,10.363472828265008,0.04360849574713867,true,tb
NP_002681.1,master,inf,0.26897320018240045,true,tb
NP_002350.1,master,9.05862110806407,0.3622721122474107,true,tb
NP_001553.1,master,7.660850530623213,0.023758890048325543,true,tb
NP_002078.1,master,inf,NA,true,to
NP_000493.1,master,inf,NA,true,to
NP_001963.1,master,inf,NA,true,to
NP_003748.1,master,inf,NA,true,to
NP_001869.1,master,inf,NA,true,to
NP_001648.1,master,9.927437576789147,NA,true,to
NP_001619.1,master,inf,NA,true,to
NP_001115.1,master,5.2638989663462175,NA,true,to
NP_001605.1,master,15.954589770191006,NA,true,to
NP_001339198.1,master,2.9592970815869863,0.12986407347937826,true,tb
NP_001338775.1,master,inf,0.5501278399325387,true,tb
NP_001338863.1,master,inf,NA,true,to
NP_001338307.1,master,inf,0.01440617592455805,true,tb
NP_001338274.1,master,9.663169411383107,0.5747099956515662,true,tb
NP_001338198.1,master,4.439896721227036,NA,true,to
NP_001337876.1,master,8.089325248842998,NA,true,to
NP_660158.2,master,13.015569993742336,NA,true,to
NP_073739.3,master,15.954589770191006,0.05084291460708378,true,tb
NP_001161143.1,master,inf,NA,true,to
NP_001159709.1,master,inf,NA,true,to
NP_001159449.1,master,14.331340479793102,NA,true,to
NP_001159588.1,master,inf,0.01440617592455805,true,tb
NP_001136336.2,master,inf,NA,true,to
NP_001157994.1,master,5.700166123949349,NA,true,to
NP_001157918.1,master,inf,0.247707163859519,true,tb
NP_002963.2,master,inf,NA,true,to
NP_001153646.1,master,3.4470408266736716,NA,true,to
NP_001140160.1,master,inf,0.4145439203004608,true,tb
NP_001139669.1,master,-1.3837595832078993,-1.5840986918059157,false,nt
NP_001138536.1,master,8.920510564048689,NA,true,to
NP_001861.2,master,inf,0.2145811011366812,true,tb
NP_073155.2,master,8.074975725752898,NA,true,to
NP_060515.3,master,5.545186335769093,NA,true,to
NP_060563.2,master,6.752931016925231,NA,true,to
NP_055979.2,master,inf,0.3045672513056264,true,tb
NP_115813.2,master,9.5822640923353,0.13347788523802734,true,tb
NP_001131020.1,master,inf,NA,true,to
NP_001129730.1,master,5.215607805919063,NA,true,to
NP_001128714.1,master,inf,NA,true,to
NP_060501.3,master,6.601489326349849,NA,true,to
NP_001128138.1,master,12.754834592937527,NA,true,to
NP_001127958.1,master,inf,NA,true,to
NP_001124437.1,master,5.830825140610463,0.036421175524840366,true,tb
NP_660202.3,master,6.275809762205569,NA,true,to
NP_002212.3,master,inf,0.14673139993069015,true,tb
NP_002607.2,master,inf,NA,true,to
NP_659486.2,master,inf,0.02068627819411744,true,tb
NP_001122405.1,master,9.2169725855099,0.11866525180041206,true,tb
NP_001122394.1,master,7.883731208728955,NA,true,to
NP_001122303.1,master,inf,NA,true,to
NP_008896.2,master,11.708091189395207,0.1260509811350409,true,tb
NP_443161.1,master,0.8630489934053767,0.425445767722213,true,tb
NP_004675.3,master,7.923236184029242,NA,true,to
NP_001121689.1,master,inf,0.7505685761686502,true,tb
NP_000095.2,master,6.969355296704261,0.5674271352808175,true,tb
NP_000022.3,master,10.53240552684744,NA,true,to
NP_001121093.1,master,inf,NA,true,to
NP_808881.3,master,14.18373775854886,0.06795648291430789,true,tb
NP_001120959.1,master,5.940638461582379,1.7483257539860455,true,tb
NP_005834.4,master,inf,NA,true,to
NP_660300.3,master,7.414738957610375,NA,true,to
NP_001120797.1,master,7.7993277087910275,NA,true,to
NP_077269.3,master,6.55637788049067,NA,true,to
NP_003282.2,master,6.995319503909457,0.4456788458755116,true,tb
NP_065805.2,master,inf,0.6457446189855253,true,tb
NP_001118228.1,master,1.3944370066576552,0.12260403592432907,true,tb
NP_056018.2,master,4.585385880913873,0.0652403078159241,true,tb
NP_940980.3,master,inf,0.14850858484068782,true,tb
NP_001116236.1,master,13.215809211706636,NA,true,to
NP_060212.4,master,6.666573851589606,0.05844464259149337,true,tb
NP_689728.3,master,6.644665759767232,0.22355631309404134,true,tb
NP_005326.2,master,7.041940803169795,0.15840986524830478,true,tb
NP_002072.2,master,inf,0.39939523328388415,true,tb
NP_001107781.1,master,8.329706247550321,NA,true,to
NP_057119.2,master,6.208225071070974,0.1918304476742352,true,tb
NP_006811.2,master,inf,0.5042970445388929,true,tb
NP_001107605.1,master,11.062133406145241,NA,true,to
NP_057041.2,master,inf,0.11636682682156076,true,tb
NP_116052.2,master,4.7543202273362715,NA,true,to
NP_056025.2,master,inf,0.7494045406038149,true,tb
NP_055946.1,master,inf,NA,true,to
NP_060391.2,master,inf,0.20466023903420855,true,tb
NP_005763.3,master,inf,0.11809530677316447,true,tb
NP_060453.3,master,6.15265660202305,NA,true,to
NP_060276.2,master,2.930555614882615,NA,true,to
NP_001141.2,master,inf,0.2857942489244641,true,tb
NP_079351.2,master,7.738768385522211,0.2749996305047008,true,tb
NP_036336.2,master,inf,0.1368986564162445,true,tb
NP_001979.2,master,6.193147199265352,0.4525608983962418,true,tb
NP_006485.2,master,6.967175417281363,NA,true,to
NP_536723.2,master,5.093124218423209,0.392637921328496,true,tb
NP_001273742.1,master,6.3227548345324385,0.3067966461241435,true,tb
NP_001269356.1,master,inf,0.08501488366434662,true,tb
NP_955373.3,master,2.9779898587464837,0.12971109930919192,true,tb
NP_788086.2,master,6.35809590862629,NA,true,to
NP_443070.5,master,inf,1.043228036255524,true,tb
NP_001258670.1,master,5.693239378010889,1.0615593514272674,true,tb
NP_001257437.1,master,inf,0.35524422608135536,true,tb
NP_116126.3,master,inf,0.3364191127309445,true,tb
NP_001247440.1,master,inf,NA,true,to
NP_001245240.1,master,3.301629837902924,1.0780535292888256,true,tb
NP_006508.2,master,5.281406509783482,0.1918304476742352,true,tb
NP_001822.3,master,inf,0.1001948261202146,true,tb
NP_001230894.1,master,inf,NA,true,to
NP_001230170.1,master,4.166236473518762,0.7302700393238175,true,tb
NP_001193496.1,master,11.081025055358912,0.2889133869794274,true,tb
NP_001193469.1,master,3.0483287530655487,0.0017523860279108384,true,tb
NP_001191397.1,master,4.4892014479962254,0.14956363607064946,true,tb
NP_001182356.1,master,inf,0.8152468312646239,true,tb
NP_064710.4,master,11.01136739188251,0.2695875868198304,true,tb
NP_006787.2,master,inf,0.19789102075683845,true,tb
NP_001171748.1,master,inf,NA,true,to
NP_001171671.1,master,12.875408524143376,0.2732406006825914,true,tb
NP_001171550.1,master,4.953602415309947,0.4145439203004608,true,tb
NP_002430.3,master,inf,0.6704965487783867,true,tb
NP_001164100.1,master,13.397082568285345,0.9141637643730416,true,tb
NP_003217.3,master,14.539616422220185,NA,true,to
NP_878908.4,master,inf,0.620369803495922,true,tb
NP_001155201.1,master,13.775612822897834,NA,true,to
NP_005773.3,master,inf,NA,true,to
NP_073741.2,master,inf,NA,true,to
NP_001139527.1,master,4.799335711693651,NA,true,to
NP_001138881.1,master,12.132879772892627,0.6682454801522466,true,tb
NP_001138830.1,master,inf,0.04065048621470167,true,tb
NP_006280.3,master,inf,1.2898439366884815,true,tb
NP_006187.2,master,inf,0.08834372883394305,true,tb
NP_004815.3,master,8.620950199222595,1.3746560933627157,true,tb
NP_001137464.1,master,inf,NA,true,to
NP_001136358.1,master,4.104968177026765,0.6925863216416006,true,tb
NP_002345.2,master,inf,0.047708097220313835,true,tb
NP_001136018.1,master,inf,NA,true,to
NP_001131139.1,master,3.6113750317344784,0.6513848863382184,true,tb
NP_001129491.1,master,inf,NA,true,to
NP_443175.2,master,5.440562943083924,1.2451621912180195,true,tb
NP_001129123.1,master,7.874070311810856,0.08443013333825962,true,tb
NP_001128567.1,master,inf,0.23300258258212986,true,tb
NP_114429.2,master,13.553189229409462,NA,true,to
NP_001127704.1,master,inf,NA,true,to
NP_079204.2,master,9.474866217730325,0.0652403078159241,true,tb
NP_057258.3,master,4.231171575579766,NA,true,to
NP_001122389.1,master,inf,NA,true,to
NP_001121686.1,master,5.953438291620882,NA,true,to
NP_001121179.1,master,inf,0.01604836339673464,true,tb
NP_001013721.2,master,4.035719218408628,0.4766945784389989,true,tb
NP_005621.2,master,9.987965651693033,NA,true,to
NP_001120699.1,master,inf,NA,true,to
NP_001120679.1,master,inf,NA,true,to
NP_001119594.1,master,inf,NA,true,to
NP_001116847.1,master,inf,NA,true,to
NP_006491.2,master,inf,NA,true,to
NP_004283.2,master,inf,NA,true,to
NP_001020330.1,master,12.542633532260602,NA,true,to
NP_001020280.1,master,8.783936867143215,NA,true,to
NP_001020092.1,master,inf,NA,true,to
NP_775822.3,master,6.431017930195737,0.31004623619992144,true,tb
NP_055939.1,master,inf,NA,true,to
NP_115655.2,master,inf,NA,true,to
NP_060383.2,master,inf,NA,true,to
NP_005679.2,master,5.417482187246899,0.3506944123361712,true,tb
NP_006036.1,master,inf,0.2889133869794274,true,tb
NP_001017416.1,master,inf,0.4618461510304849,true,tb
NP_981942.1,master,13.594754287851114,NA,true,to
NP_061867.1,master,inf,0.7155739159644421,true,tb
NP_001014450.1,master,10.758347243512032,NA,true,to
NP_001112.2,master,10.133386843906742,0.1051361321719773,true,tb
NP_060851.2,master,1.5483972934731274,NA,true,to
NP_060004.3,master,inf,0.15354852597313498,true,tb
NP_001093141.1,master,4.57427576453992,0.1023732573303152,true,tb
NP_065753.2,master,inf,0.31004623619992144,true,tb
NP_653244.2,master,8.568346498315723,0.40383924789277903,true,tb
NP_079107.6,master,5.463325780881367,1.2200308444728374,true,tb
NP_001092759.1,master,5.9959775475235935,NA,true,to
NP_055938.1,master,11.035553539541494,NA,true,to
NP_003125.3,master,inf,NA,true,to
NP_001556.2,master,5.152052193985452,NA,true,to
NP_001092141.1,master,6.974084183097628,NA,true,to
NP_001092195.1,master,7.472404819001911,NA,true,to
NP_055929.1,master,inf,NA,true,to
NP_004813.2,master,12.47085987119098,NA,true,to
NP_060814.4,master,9.03245331795623,NA,true,to
NP_001610.2,master,inf,NA,true,to
NP_001932.2,master,11.763837990270819,0.047708097220313835,true,tb
NP_001896.2,master,inf,0.5940645229307959,true,tb
NP_001078880.1,master,inf,0.02723443269572029,true,tb
NP_061859.3,master,4.783165523970396,NA,true,to
NP_061981.2,master,inf,0.7882937009040941,true,tb
NP_003791.3,master,7.9107486096044735,NA,true,to
NP_001076585.1,master,14.206401743184802,1.4562586363971999,true,tb
NP_803875.2,master,0.40932441533732106,0.2074522229917588,true,tb
NP_005678.3,master,inf,NA,true,to
NP_031391.2,master,inf,NA,true,to
NP_001073941.1,master,10.874345803964005,NA,true,to
NP_001073929.1,master,1.2536526701981348,0.2732406006825914,true,tb
NP_001073906.1,master,9.349772420594263,NA,true,to
NP_001073905.1,master,6.856519947157736,NA,true,to
NP_001073895.1,master,8.727530168597168,0.1959190692685296,true,tb
NP_689996.4,master,4.918107035063373,NA,true,to
NP_061138.3,master,6.925289214548825,0.22273279700743745,true,tb
NP_002326.2,master,4.039031179029208,0.03367445119121218,true,tb
NP_001933.2,master,inf,0.9212274714748552,true,tb
NP_115496.2,master,3.160435466061406,0.6985295712811928,true,tb
NP_057108.2,master,7.034185744458532,0.4686798779152887,true,tb
NP_003894.3,master,4.261450348234028,NA,true,to
NP_060506.5,master,inf,0.3227837231124173,true,tb
NP_001449.3,master,8.704345302239423,1.7483257539860455,true,tb
NP_689895.2,master,10.194358840808686,NA,true,to
NP_001837.2,master,inf,0.23716692006320594,true,tb
NP_116245.2,master,inf,0.004554295629913745,true,tb
NP_079029.3,master,inf,0.052362331119832455,true,tb
NP_057038.2,master,inf,0.11150830931528276,true,tb
NP_115515.2,master,inf,0.5783455841790932,true,tb
NP_001070254.1,master,inf,0.23716692006320594,true,tb
NP_000925.2,master,12.821050861820787,NA,true,to
NP_000248.2,master,inf,1.232837778342312,true,tb
NP_612357.4,master,inf,0.03439851721158308,true,tb
NP_001036783.1,master,inf,0.3919975614705963,true,tb
NP_065859.3,master,inf,0.07220366510962999,true,tb
NP_005012.2,master,3.51149971021232,0.6458656908052942,true,tb
NP_071450.2,master,5.902344186443912,NA,true,to
NP_060445.3,master,12.657705294652455,NA,true,to
NP_596870.2,master,inf,0.8942841162661299,true,tb
NP_005530.3,master,8.158346244192133,0.21564603238396726,true,tb
NP_775882.2,master,inf,NA,true,to
NP_036425.1,master,inf,NA,true,to
NP_036265.3,master,12.148070636110294,0.18630759996748664,true,tb
NP_000121.2,master,inf,NA,true,to
NP_004992.2,master,inf,NA,true,to
NP_002214.2,master,inf,0.038973842314179316,true,tb
NP_006840.2,master,11.570917996369893,1.4855754835538746,true,tb
NP_001035546.1,master,4.608958028467372,NA,true,to
NP_443728.3,master,1.1633305677444934,0.2917925279019968,true,tb
NP_694453.2,master,inf,2.355819348583298,true,tb
NP_054887.2,master,14.875408524143376,NA,true,to
NP_859056.2,master,8.953766910736151,NA,true,to
NP_078928.3,master,12.4612711619589,NA,true,to
NP_000384.2,master,inf,NA,true,to
NP_689419.2,master,15.17643851980736,0.9366602854727428,true,tb
NP_000482.3,master,inf,NA,true,to
NP_835260.2,master,10.662373584853167,0.010946660599303241,true,tb
NP_001034271.1,master,14.097257273759734,NA,true,to
NP_570856.2,master,15.653559774527023,NA,true,to
NP_077733.3,master,12.092398739139409,NA,true,to
NP_055453.2,master,11.607923903448803,0.2915499429251929,true,tb
NP_006819.2,master,inf,0.2121901477484451,true,tb
NP_057564.3,master,inf,NA,true,to
NP_653271.2,master,inf,NA,true,to
NP_001028216.1,master,inf,NA,true,to
NP_001027539.1,master,5.331255637930832,0.036421175524840366,true,tb
NP_001026853.1,master,15.352529778863039,0.9141637643730416,true,tb
NP_001025459.1,master,6.4183670407266185,NA,true,to
NP_005994.2,master,inf,NA,true,to
NP_002996.2,master,inf,NA,true,to
NP_055634.3,master,inf,0.004554295629913745,true,tb
NP_001609.2,master,inf,0.9349972301728464,true,tb
NP_085128.2,master,2.9045173351516387,0.13040163239501176,true,tb
NP_036213.2,master,inf,0.08834372883394305,true,tb
NP_002115.2,master,10.095058203035883,NA,true,to
NP_003676.2,master,inf,NA,true,to
NP_115707.2,master,6.3668385947312505,0.7882937009040941,true,tb
NP_066564.2,master,14.954589770191006,1.0948561851680365,true,tb
NP_000033.2,master,inf,NA,true,to
NP_006258.3,master,inf,1.3274002478943818,true,tb
NP_003632.3,master,12.479209177047641,NA,true,to
NP_055990.1,master,inf,0.019548510714776087,true,tb
NP_077024.2,master,inf,0.6925863216416006,true,tb
NP_002327.2,master,5.547494381300798,0.12073084377323175,true,tb
NP_066362.2,master,inf,NA,true,to
NP_001091679.1,master,8.375116645075112,0.6340858132077324,true,tb
NP_001078956.1,master,8.362965173113027,NA,true,to
NP_658988.2,master,inf,0.5860277561760985,true,tb
NP_077283.2,master,inf,NA,true,to
NP_872321.2,master,0.9895464638193872,0.014428715263236675,true,tb
NP_000426.2,master,inf,1.5919606141153202,true,tb
NP_002731.4,master,inf,NA,true,to
NP_079358.3,master,14.238586426556205,NA,true,to
NP_055387.2,master,10.7919297935555,NA,true,to
NP_003913.3,master,inf,0.40192413582933456,true,tb
NP_001073996.1,master,0.612584977559015,0.3447146233215441,true,tb
NP_056131.2,master,inf,NA,true,to
NP_000415.2,master,inf,NA,true,to
NP_006112.3,master,inf,1.3099056650765373,true,tb
NP_000050.2,master,3.217000105565684,0.2573851634401343,true,tb
NP_001444.2,master,5.971524493007943,NA,true,to
NP_000187.3,master,10.567662963395437,0.2368195440739189,true,tb
NP_057323.3,master,0.05870533534534789,-0.07094927941422542,true,tb
NP_001070960.1,master,9.723241003833712,NA,true,to
NP_001070911.1,master,inf,0.09497612525414847,true,tb
NP_001070910.1,master,11.287239565783628,0.09497612525414847,true,tb
NP_008964.3,master,inf,0.08834372883394305,true,tb
NP_612430.2,master,inf,NA,true,to
NP_006624.2,master,15.954589770191006,0.10068628051075634,true,tb
NP_115690.3,master,inf,2.58502029645366,true,tb
